State,State_Code,County,County_Code,Payam,Payam_Code,Facility_Name,Type,Facilities_Code,Latitude,Longitude,COUNT
Jonglei,SS03,Nyirol,SS0307,Pulturuk,SS030704,Bariak PHCU,PHCU,"72060401","8.19783","32.150928","1"
Jonglei,SS03,Nyirol,SS0307,Pulturuk,SS030704,Pultruk PHCC,PHCC,"72060402","8.59466","31.94866","1"
Jonglei,SS03,Nyirol,SS0307,Thol,SS030705,Lankien PHCC,PHCC,"72060501","8.53006","32.06276","1"
Jonglei,SS03,Nyirol,SS0307,Thol,SS030705,Pokbor PHCU,PHCU,"72060502","8.06667","32.7","1"
Jonglei,SS03,Nyirol,SS0307,Thol,SS030705,Tut Majok PHCU,PHCU,"72060503","8.47565","32.05856","1"
Jonglei,SS03,Nyirol,SS0307,Waat,SS030706,Waat PHCC,PHCC,"72060601","8.19725","32.15","1"
Jonglei,SS03,Akobo,SS0301,Alali,SS030101,Thokwath PHCU,PHCU,"72070101","7.94187","32.99673","1"
Jonglei,SS03,Akobo,SS0301,Barmach,SS030102,Yidit PHCU,PHCU,"72070201","8.21799","32.26659","1"
Jonglei,SS03,Akobo,SS0301,Bilkey,SS030103,Akobo Hospital,Hospital,"72070301","7.79903","33.01014","1"
Jonglei,SS03,Akobo,SS0301,Bilkey,SS030103,Dilule PHCU,PHCU,"72070302","7.86042","33.2816","1"
Jonglei,SS03,Akobo,SS0301,Bilkey,SS030103,Chaan PHCU,PHCU,"72070303","7.64542","33.06655","1"
Jonglei,SS03,Akobo,SS0301,Bilkey,SS030103,Wech Goa PHCU,PHCU,"72070304","0","0","1"
Jonglei,SS03,Akobo,SS0301,Buong,SS030104,Buong PHCC,PHCC,"72070401","8.16169","32.38052","1"
Jonglei,SS03,Akobo,SS0301,Dengjok,SS030105,Kier PHCU,PHCU,"72070501","0","0","1"
Jonglei,SS03,Akobo,SS0301,Dengjok,SS030105,Thokliel PHCC,PHCC,"72070502","7.87776","32.99834","1"
Jonglei,SS03,Akobo,SS0301,Dengjok,SS030105,Wech Both PHCU,PHCU,"72070503","0","0","1"
Jonglei,SS03,Akobo,SS0301,Dengjok,SS030105,Thokwath PHCU,PHCU,"72070504","7.94187","32.99673","1"
Jonglei,SS03,Akobo,SS0301,Diror,SS030106,Diror PHCU,PHCU,"72070601","8.11623","32.33227","1"
Jonglei,SS03,Akobo,SS0301,Diror,SS030106,Tangnyang PHCU,PHCU,"72070602","8.10797","32.29056","1"
Jonglei,SS03,Akobo,SS0301,Diror,SS030106,Kaikuiny PHCC,PHCC,"72070603","8.092675023","32.38569743","1"
Jonglei,SS03,Akobo,SS0301,Nyandit,SS030107,Burmath PHCU,PHCU,"72070701","7.63963","33.16049","1"
Jonglei,SS03,Akobo,SS0301,Nyandit,SS030107,Meer PHCU,PHCU,"72070702","7.73277","33.22302","1"
Jonglei,SS03,Akobo,SS0301,Walgak,SS030108,Walgak PHCC,PHCC,"72070801","8.16053","32.2386","1"
Jonglei,SS03,Twic East,SS0310,Ajuong,SS031001,Paliau PHCC,PHCC,"72080101","6.96001","31.37847","1"
Jonglei,SS03,Twic East,SS0310,Kongor,SS031002,Kongor PHCC,PHCC,"72080201","7.15625","31.35535","1"
Jonglei,SS03,Twic East,SS0310,Kongor,SS031002,Panyagor County Hospital,Hospital,"72080202","7.16644","31.40763","1"
Jonglei,SS03,Twic East,SS0310,Lith,SS031003,Dong PHCU,PHCU,"72080301","7.03548","31.3359","1"
Jonglei,SS03,Twic East,SS0310,Lith,SS031003,Khiir PHCU,PHCU,"72080302","7.34167","31.41139","1"
Jonglei,SS03,Twic East,SS0310,Lith,SS031003,Wernyol PHCC,PHCC,"72080303","7.32806","31.40917","1"
Jonglei,SS03,Twic East,SS0310,Nyuak,SS031004,Wangulei PHCU,PHCU,"72080401","7.88824","31.37512","1"
Jonglei,SS03,Twic East,SS0310,Nyuak,SS031004,Baping PHCU,PHCU,"72080402","7.09362","31.40056","1"
Jonglei,SS03,Twic East,SS0310,Pakeer,SS031005,Maar PHCC,PHCC,"72080501","6.88824","31.37514","1"
Jonglei,SS03,Twic East,SS0310,Pakeer,SS031005,Patiou PHCC,PHCC,"72080502","6.96001","31.37847","1"
Jonglei,SS03,Bor South,SS0303,Anyidi,SS030301,Anyidi PHCC,PHCC,"72090101","6.1938","31.56473","1"
Jonglei,SS03,Bor South,SS0303,Anyidi,SS030301,Mareng PHCU,PHCU,"72090102","6.20257","31.71395","1"
Jonglei,SS03,Bor South,SS0303,Baidit,SS030302,Baidit PHCC,PHCC,"72090201","6.4297","31.56241","1"
Jonglei,SS03,Bor South,SS0303,Baidit,SS030302,Makol-Cuei PHCU,PHCU,"72090202","6.378693315","31.64927596","1"
Jonglei,SS03,Bor South,SS0303,Baidit,SS030302,Mathiang PHCU,PHCU,"72090203","6.49546","31.53532","1"
Jonglei,SS03,Bor South,SS0303,Baidit,SS030302,Pagok PHCU,PHCU,"72090204","6.30656","31.56256","1"
Jonglei,SS03,Bor South,SS0303,Baidit,SS030302,Tong PHCU,PHCU,"72090205","6.40055","31.5687","1"
Jonglei,SS03,Bor South,SS0303,Bor,SS030303,Bor State Hospital,Hospital,"72090301","6.20645","31.55588","1"
Jonglei,SS03,Bor South,SS0303,Bor,SS030303,Malou PHCU,PHCU,"72090302","6.2288","31.55861","1"
Jonglei,SS03,Bor South,SS0303,Jalle,SS030304,Akuai Deng PHCU,PHCU,"72090401","6.56393","31.5301","1"
Jonglei,SS03,Bor South,SS0303,Jalle,SS030304,Jalle PHCC,PHCC,"72090402","6.67189","31.48421","1"
Jonglei,SS03,Bor South,SS0303,Jalle,SS030304,Kolmerak PHCU,PHCU,"72090403","6.61947","31.51721","1"
Jonglei,SS03,Bor South,SS0303,Kolnyang,SS030305,Cuei Keer PHCU,PHCU,"72090501","5.95375","31.68695","1"
Jonglei,SS03,Bor South,SS0303,Kolnyang,SS030305,Kolnyang PHCC,PHCC,"72090502","6.12538","31.58081","1"
Jonglei,SS03,Bor South,SS0303,Kolnyang,SS030305,Malek PHCU,PHCU,"72090503","6.06775","31.6054","1"
Jonglei,SS03,Bor South,SS0303,Kolnyang,SS030305,Panwel PHCU,PHCU,"72090504","5.89154","31.72359","1"
Jonglei,SS03,Bor South,SS0303,Kolnyang,SS030305,Pariak PHCC,PHCC,"72090505","5.97125","31.66048","1"
Jonglei,SS03,Bor South,SS0303,Makuach,SS030306,Gakyuom PHCU,PHCU,"72090601","6.23524","31.57096","1"
Jonglei,SS03,Bor South,SS0303,Makuach,SS030306,Lualdit PHCU,PHCU,"72090602","6.23641","31.61048","1"
Jonglei,SS03,Bor South,SS0303,Makuach,SS030306,Makuach PHCC,PHCC,"72090603","6.22629","31.56801","1"
Jonglei,SS03,Bor South,SS0303,Makuach,SS030306,Palabach PHCU,PHCU,"72090604","6.2825","31.56683","1"
Jonglei,SS03,Bor South,SS0303,Makuach,SS030306,Werkok PHCC,PHCC,"72090605","6.19952","31.59573","1"
UNITY,SS06,Mayom,SS0606,Bieh,SS060601,Bieh PHCU,PHCU,"73010101","9.10203","28.79719","1"
UNITY,SS06,Mayom,SS0606,Kuerbuone,SS060602,Mayom PHCC,PHCC,"73010201","9.22217","29.17567","1"
UNITY,SS06,Mayom,SS0606,Kueryiek,SS060603,Kueryiek PHCU,PHCU,"73010301","9.042227","28.847746","1"
UNITY,SS06,Mayom,SS0606,Mankien,SS060604,Mankien PHCC,PHCC,"73010401","9.05212","29.09001","1"
UNITY,SS06,Mayom,SS0606,Ngop,SS060905,Ngop PHCU,PHCU,"73010501","9.12261","28.95135","1"
UNITY,SS06,Mayom,SS0606,Pup,SS060606,Pub PHCU,PHCU,"73010601","9.013087","29.0012","1"
UNITY,SS06,Mayom,SS0606,Riak,SS060607,Riah PHCU,PHCU,"73010701","8.91313","29.27647","1"
UNITY,SS06,Mayom,SS0606,Ruathnyibuol,SS060608,Ruadhnyibol PHCU,PHCU,"73010801","9.03699","28.92197","1"
UNITY,SS06,Mayom,SS0606,Wangkei,SS060612,Wangkei PHCC,PHCC,"73011201","9.08833","29.45529","1"
UNITY,SS06,Rubkona,SS0609,Bentiu Town,SS060901,Bentiu State Hospital,Hospital,"73020101","9.2535","29.80299","1"
UNITY,SS06,Rubkona,SS0609,Budaang,SS060902,Budaang PHCC,PHCC,"73020201","9.295278","29.05306","1"
UNITY,SS06,Rubkona,SS0609,Budaang,SS060902,Reang PHCU,PHCU,"73020202","9.35665","29.49027","1"
UNITY,SS06,Rubkona,SS0609,Budaang,SS060902,Unity PHCC,PHCC,"73020203","0","0","1"
UNITY,SS06,Rubkona,SS0609,Dhorbor,SS060903,Dhorbor PHCU,PHCU,"73020301","0","0","1"
UNITY,SS06,Rubkona,SS0609,Kaljak,SS060904,Kaljak PHCC,PHCU,"73020401","9.27611","29.53649","1"
UNITY,SS06,Rubkona,SS0609,Nhialdiu,SS060906,Nhialdiu PHCC,PHCC,"73020601","9.3523","29.48612","1"
UNITY,SS06,Rubkona,SS0609,Panhiany,SS060907,Koithiey PHCU,PHCU,"73020701","9.237467","29.77841","1"
UNITY,SS06,Rubkona,SS0609,Rubkotne,SS060908,Dingding PHCU,PHCU,"73020801","0","0","1"
UNITY,SS06,Rubkona,SS0609,Rubkotne,SS060908,Rubkona PHCC,PHCC,"73020802","9.29023","29.78955","1"
UNITY,SS06,Rubkona,SS0609,Rubkotne,SS060908,Rubkona Military Hospital,Hospital,"73020803","9.286173","29.79534","1"
UNITY,SS06,Rubkona,SS0609,Rubkotne,SS060908,Yoanyang PHCU,PHCU,"73020804","9.292156","29.79533","1"
UNITY,SS06,Rubkona,SS0609,Rubkotne,SS060908,MSF Hospital ,Hospital,"73020805","9.330914","29.78839","1"
UNITY,SS06,Rubkona,SS0609,Rubkotne,SS060908,Sector 1 IOM PHCC,PHCC,"73020806","9.334555","29.78459","1"
UNITY,SS06,Rubkona,SS0609,Rubkotne,SS060908,Sector 2 World Relief PHCC,PHCC,"73020807","9.335649","29.79164","1"
UNITY,SS06,Rubkona,SS0609,Rubkotne,SS060908,Sector 3 IOM PHCC,PHCC,"73020808","9.33945","29.79597","1"
UNITY,SS06,Rubkona,SS0609,Rubkotne,SS060908,Sector 4 IRC PHCC,PHCC,"73020809","0","0","1"
UNITY,SS06,Rubkona,SS0609,Rubkotne,SS060908,Sector 5 IOM PHCU,PHCU,"73020810","9.328927","29.799604","1"
UNITY,SS06,Guit,SS0602,Guit,SS060201,Chuoke PHCU,PHCU,"73030101","9.144742","29.987039","1"
UNITY,SS06,Guit,SS0602,Guit,SS060201,Guit PHCC,PHCC,"73030102","9.144742","29.987039","1"
UNITY,SS06,Guit,SS0602,Kedad,SS060202,Kadet PHCU,PHCU,"73030201","9.031339","30.061294","1"
UNITY,SS06,Guit,SS0602,Kuach,SS060203,Kuach PHCU,PHCU,"73030301","8.90207","30.02947","1"
UNITY,SS06,Guit,SS0602,Niemni,SS060205,Niemni PHCC,PHCC,"73030501","9.306375","30.026222","1"
UNITY,SS06,Guit,SS0602,Wathnyona,SS060207,Wathnyona PHCU,PHCU,"73030701","9.353603","29.908456","1"
UNITY,SS06,Koch,SS0603,Boaw,SS060301,Boaw PHCC,PHCC,"73040101","8.84379","29.7296","1"
UNITY,SS06,Koch,SS0603,Jaak,SS060303,Jaak PHCU,PHCU,"73040301","8.74558","30.00541","1"
UNITY,SS06,Koch,SS0603,Jaak,SS060303,Petpet PHCU,PHCU,"73040302","0","0","1"
UNITY,SS06,Koch,SS0603,Jaak,SS060303,Rier PHCU,PHCU,"73040303","8.78296","30.10023","1"
UNITY,SS06,Koch,SS0603,Kuachlual,SS060304,Koch PHCC,PHCC,"73040401","8.59984","29.98989","1"
UNITY,SS06,Koch,SS0603,Ngony,SS060305,Mirmir PHCC,Hospital,"73040601","8.4646","30.10225","1"
UNITY,SS06,Koch,SS0603,Ngony,SS060305,Patit PHCC,PHCC,"73040602","0","0","1"
UNITY,SS06,Leer,SS0604,Adok,SS060402,Adok PHCC,PHCC,"73050101","8.192326","30.30251","1"
UNITY,SS06,Leer,SS0604,Bou,SS060403,Bou PHCU,PHCU,"73050201","8.191579","29.962408","1"
UNITY,SS06,Leer,SS0604,Guat,SS060404,Guat PHCU,PHCU,"73050301","8.38339","30.1446","1"
UNITY,SS06,Leer,SS0604,Guat,SS060404,Rupchay PHCU,PHCU,"73050302","8.301856","30.138416","1"
UNITY,SS06,Leer,SS0604,Juong Kang,SS060405,Juong PHCU,PHCU,"73050401","8.301142","30.146642","1"
UNITY,SS06,Leer,SS0604,Juong Kang,SS060405,Payak PHCU,PHCU,"73050402","0","0","1"
UNITY,SS06,Leer,SS0604,Juong Kang,SS060405,MSF - Holland PHCC,PHCC,"73050403","8.30962","30.1315","1"
UNITY,SS06,Leer,SS0604,Juong Kang,SS060405,Leer County Hospital ,Hospital,"73050404","0","0","1"
UNITY,SS06,Leer,SS0604,Adok,SS060402,Kaigai PHCU,PHCU,"73050501","0","0","1"
UNITY,SS06,Leer,SS0604,Padeah,SS060401,Dindin PHCU,PHCU,"73050601","8.30592","30.23189","1"
UNITY,SS06,Leer,SS0604,Padeah,SS060401,Gandor PHCU,PHCU,"73050602","8.31082","30.24179","1"
UNITY,SS06,Leer,SS0604,Padeah,SS060401,Lual PHCU,PHCU,"73050603","8.24083","30.07446","1"
UNITY,SS06,Leer,SS0604,Padeah,SS060401,Padeah PHCU,PHCU,"73050604","8.405481","30.186569","1"
UNITY,SS06,Leer,SS0604,Pilieny,SS060407,Pilieny PHCU,PHCU,"73050701","8.17666","30.22635","1"
UNITY,SS06,Leer,SS0604,Yang,SS060408,Thonyor PHCC,PHCC,"73050801","8.22265","30.21959","1"
UNITY,SS06,Mayendit,SS0605,Bor,SS030303,Mayendit PHCC,PHCC,"73060101","8.13179","30.01659","1"
UNITY,SS06,Mayendit,SS0605,Dablual,SS060503,Dablual PHCU,PHCU,"73060201","8.31875","30.00781","1"
UNITY,SS06,Mayendit,SS0605,Dablual,SS060503,Rubkuay PHCC,PHCC,"73060202","8.39178","30.07858","1"
UNITY,SS06,Mayendit,SS0605,Luom,SS060504,Leah PHCU,PHCU,"73060301","8.263189","30.115375","1"
UNITY,SS06,Mayendit,SS0605,Luom,SS060504,Luom PHCU,PHCU,"73060302","8.3978","30.12956","1"
UNITY,SS06,Mayendit,SS0605,Maal,SS060505,Malkuer PHCU,PHCU,"73060401","8.16322","29.94298","1"
UNITY,SS06,Mayendit,SS0605,Pabuong,SS060501,Madol PHCU,PHCU,"73060501","7.90338","29.84211","1"
UNITY,SS06,Mayendit,SS0605,Pabuong,SS060501,Pabuong PHCU,PHCU,"73060502","8.12388","30.0058","1"
UNITY,SS06,Mayendit,SS0605,Rubkuay,SS060506,Rubkuay PHCC,PHCC,"73060601","8.39178","30.07858","1"
UNITY,SS06,Mayendit,SS0605,Rubkuay,SS060506,Thakker PHCU,PHCU,"73060602","8.39314","30.04937","1"
UNITY,SS06,Mayendit,SS0605,Thaker,SS060507,Kuok PHCU,PHCU,"73060701","8.39445","30.05323","1"
UNITY,SS06,Mayendit,SS0605,Tharjiath,SS060508,Jaguar PHCU,PHCU,"73060801","8.35909","30.02363","1"
UNITY,SS06,Mayendit,SS0605,Tutnyang,SS060509,Tutnyang PHCU,PHCU,"73060901","8.35971","30.10045","1"
UNITY,SS06,Panyinjiar,SS0607,Ganyliel,SS060701,Ganyiel PHCC,PHCC,"73070101","7.40497","30.47237","1"
UNITY,SS06,Panyinjiar,SS0607,Ganyliel,SS060701,Dekom PHCU,PHCU,"73070102","7.35899","30.45656","1"
UNITY,SS06,Panyinjiar,SS0607,Kol,SS060702,Kol PHCU,PHCU,"73070201","7.593056","30.35247","1"
UNITY,SS06,Panyinjiar,SS0607,Kol,SS060702,Maluok PHCU,PHCU,"73070202","7.745322","30.275614","1"
UNITY,SS06,Panyinjiar,SS0607,Kol,SS060702,Pathiel PHCU,PHCU,"73070203","7.655025","30.247661","1"
UNITY,SS06,Panyinjiar,SS0607,Mayom 2,SS060703,Maluak PHCU,PHCU,"73070301","7.742111","30.161089","1"
UNITY,SS06,Panyinjiar,SS0607,Mayom 2,SS060703,Kanynhial PHCU,PHCU,"73070302","7.77667","30.11796","1"
UNITY,SS06,Panyinjiar,SS0607,Nyal,SS060704,Janglou PHCU,PHCU,"73070401","7.68726","30.23419","1"
UNITY,SS06,Panyinjiar,SS0607,Nyal,SS060704,Merlsland PHCU,PHCU,"73070402","7.361478","30.30624","1"
UNITY,SS06,Panyinjiar,SS0607,Nyal,SS060704,Nyadong PHCU,PHCU,"73070403","7.70407","30.20339","1"
UNITY,SS06,Panyinjiar,SS0607,Nyal,SS060704,Nyal PHCC,PHCC,"73070404","7.72375","30.24858","1"
UNITY,SS06,Panyinjiar,SS0607,Pachaar,SS060706,Pachar PHCU,PHCU,"73070501","7.655025","30.247661","1"
UNITY,SS06,Panyinjiar,SS0607,Pachak,SS060705,Pachak PHCU,PHCU,"73070601","7.29292","30.44636","1"
UNITY,SS06,Panyinjiar,SS0607,Pachak,SS060705,Morgok PHCU,PHCU,"73070602","7.26168","30.33351","1"
UNITY,SS06,Panyinjiar,SS0607,Pachienjok,SS060707,Pachienjok PHCU,PHCU,"73070701","7.31342","30.4627","1"
UNITY,SS06,Panyinjiar,SS0607,Panyijiar,SS060708,Chuk PHCU,PHCU,"73070801","7.45221","30.28127","1"
UNITY,SS06,Panyinjiar,SS0607,Thoarnhoum,SS060709,Buotbai PHCU,PHCU,"73070901","0","0","1"
UNITY,SS06,Panyinjiar,SS0607,Tiap,SS060710,Laidit PHCU,PHCU,"73071001","0","0","1"
UNITY,SS06,Panyinjiar,SS0607,Tiap,SS060710,Tiap PHCU,PHCU,"73071002","7.41478","30.42403","1"
Jonglei,SS03,Pochalla,SS0309,Adongo,SS030901,Ajwara PHCU,PHCU,"74010101","7.13913","33.96708","1"
Jonglei,SS03,Pochalla,SS0309,Adongo,SS030901,Otallo PHCC,PHCU,"74010102","7.01523","33.08662","1"
Jonglei,SS03,Pochalla,SS0309,Adongo,SS030901,Alari PHCU,PHCU,"74010103","0","0","1"
Jonglei,SS03,Pochalla,SS0309,Akiela,SS030902,Okadi PHCU,PHCU,"74010201","6.99742","34.27059","1"
Jonglei,SS03,Pochalla,SS0309,Burator,SS030903,Nyium PHCU,PHCU,"74010301","7.20541","34.03597","1"
Jonglei,SS03,Pochalla,SS0309,Pochalla,SS030905,Pochalla County Hospital,Hospital,"74010501","7.174304","34.087758","1"
Jonglei,SS03,Pochalla,SS0309,Pochalla,SS030905,Obuodi PHCU,PHCU,"74010502","7.08","34.01773","1"
Jonglei,SS03,Pochalla,SS0309,Pochalla,SS030905,Ojangbai PHCU,PHCU,"74010503","7.15396","34.13565","1"
Jonglei,SS03,Pibor,SS0308,Boma,SS030801,Boma County Hospital,Hospital,"74020101","6.17876","34.38866","1"
Jonglei,SS03,Pibor,SS0308,Boma,SS030801,Labarab PHCU,PHCU,"74020102","0","0","1"
Jonglei,SS03,Pibor,SS0308,Gumuruk,SS030802,Gumuruk PHCU,PHCU,"74020201","6.653664","32.91352","1"
Jonglei,SS03,Pibor,SS0308,Kiziongora,SS030803,Rumit PHCU,PHCU,"74020301","0","0","1"
Jonglei,SS03,Pibor,SS0308,Kiziongora,SS030803,Kasingor PHCU,PHCU,"74020302","5.77743","33.97323","1"
Jonglei,SS03,Pibor,SS0308,Kiziongora,SS030803,Khoradep PHCU,PHCU,"74020303","6.15083","34.39389","1"
Jonglei,SS03,Pibor,SS0308,Lekuangole,SS030804,Lekuangole PHCU,PHCU,"74020401","5.98406","33.9788","1"
Jonglei,SS03,Pibor,SS0308,Marow,SS030805,Marow PHCU,PHCU,"74020501","0","0","1"
Jonglei,SS03,Pibor,SS0308,Mewun,SS030806,Mewun PHCU,PHCU,"74020601","6.395365176","33.57271594","1"
Jonglei,SS03,Pibor,SS0308,Pibor,SS030807,Pibor County Hospital,Hospital,"74020701","6.79333","33.62466","1"
Jonglei,SS03,Pibor,SS0308,Verteth,SS030808,Verteth PHCU,PHCU,"74020801","7.22398","33.11566","1"
Unity,SS06,Pariang,SS0608,Aliiny,SS060801,Bongki PHCU,PHCU,"75010101","10.015","29.7906","1"
Unity,SS06,Pariang,SS0608,Aliiny,SS060801,Wozin PHCU,PHCU,"75010102","0","0","1"
Unity,SS06,Pariang,SS0608,Biu,SS060802,Akot PHCU,PHCU,"75010201","9.68888","30.18426","1"
Unity,SS06,Pariang,SS0608,Biu,SS060802,Biu PHCC,PHCC,"75010202","9.64571","30.29749","1"
Unity,SS06,Pariang,SS0608,Biu,SS060802,Ming PHCU,PHCU,"75010203","9.77399","30.11717","1"
Unity,SS06,Pariang,SS0608,Jamjang,SS060803,Ajoungthok PHCU,PHCU,"75010301","9.95526","30.27258","1"
Unity,SS06,Pariang,SS0608,Jamjang,SS060803,Gumriak PHCU,PHCU,"75010302","10.027539","30.19725","1"
Unity,SS06,Pariang,SS0608,Jamjang,SS060803,Hakima Yacoub PHCC,PHCC,"75010303","9.97008","30.27281","1"
Unity,SS06,Pariang,SS0608,Jamjang,SS060803,Jamjang PHCC,PHCC,"75010304","9.92793","30.29113","1"
Unity,SS06,Pariang,SS0608,Jamjang,SS060803,Pamiir PHCC,PHCC,"75010305","9.9157","30.34923","1"
Unity,SS06,Pariang,SS0608,Jamjang,SS060803,Pathiang PHCU,PHCU,"75010306","9.9994","30.02995","1"
Unity,SS06,Pariang,SS0608,Nyeel,SS060804,Kong PHCU,PHCU,"75010401","9.836122","30.027536","1"
Unity,SS06,Pariang,SS0608,Nyeel,SS060804,Nyiel PHCC,PHCC,"75010402","9.069221","29.087454","1"
Unity,SS06,Pariang,SS0608,Pariang,SS060805,Pariang Hospital,Hospital,"75010501","9.91134","29.98214","1"
Unity,SS06,Pariang,SS0608,Werthen,SS060806,Yida Centre A PHCC,PHCC,"75010601","10.10633","30.09286","1"
Unity,SS06,Pariang,SS0608,Werthen,SS060806,Panthur PHCU,PHCU,"75010602","10.05115","30.02875","1"
Unity,SS06,Pariang,SS0608,Werthen,SS060806,Jau PHCU,PHCU,"75010603","0","0","1"
Unity,SS06,Pariang,SS0608,Werthen,SS060806,Panyang PHCC,PHCC,"75010604","9.91134","29.98214","1"
Unity,SS06,Pariang,SS0608,Wunkur,SS060807,Alelaget PHCU,PHCU,"75010701","0","0","1"
Unity,SS06,Abiemnhom,SS0601,Panyang,SS030506,Panyang PHCU,PHCU,"75020101","9.40919","28.91259","1"
Unity,SS06,Abiemnhom,SS0601,Abiemnhom,SS060101,Abiemnom PHCC,PHCC,"75020101","9.39874","28.8234","1"
Unity,SS06,Abiemnhom,SS0601,Abiemnhom,SS060101,Awarpiny PHCU,PHCU,"75020102","9.47362","28.88828","1"
Unity,SS06,Abiemnhom,SS0601,Abiemnhom,SS060101,Bangbang PHCU,PHCU,"75020103","9.36399","28.84786","1"
Unity,SS06,Abiemnhom,SS0601,Aworpiny,SS060102,Awarpiny PHCU,PHCU,"75020201","9.47362","28.88828","1"
Unity,SS06,Abiemnhom,SS0601,Manjonga,SS060103,Manajoga PHCU,PHCU,"75020301","9.392128","28.811239","1"
Warrap,SS08,Twic,SS0806,Ajak-kuac,SS080601,Ajak Kuach Hospital,Hospital,"81010101","9.29088","28.70991","1"
Warrap,SS08,Twic,SS0806,Ajak-kuac,SS080601,Marial Guot Juur PHCC,PHCC,"81010102","0","0","1"
Warrap,SS08,Twic,SS0806,Ajak-kuac,SS080601,Molbang PHCU,PHCU,"81010103","9.2529","28.68295","1"
Warrap,SS08,Twic,SS0806,Akoc,SS080602,Akoc Hospital,Hospital,"81010201","9.14366","28.02144","1"
Warrap,SS08,Twic,SS0806,Akoc,SS080602,Toch Noon PHCC,PHCC,"81010202","9.08858","27.98456","1"
Warrap,SS08,Twic,SS0806,Akoc,SS080602,Yiik Thon PHCC,PHCC,"81010203","9.23583","28.05395","1"
Warrap,SS08,Twic,SS0806,Akoc,SS080602,Wunchuei PHCU,PHCU,"81010204","0","0","1"
Warrap,SS08,Twic,SS0806,Akoc,SS080602,Dhiau Agaal PHCU,PHCU,"81010205","9.164258","27.975772","1"
Warrap,SS08,Twic,SS0806,Akoc,SS080602,Tit Mobile PHCU,PHCU,"81010206","0","0","1"
Warrap,SS08,Twic,SS0806,Aweeng,SS080603,Aweng Hospital,Hospital,"81010301","9.09878","28.55953","1"
Warrap,SS08,Twic,SS0806,Aweeng,SS080603,Majook Noon PHCC,PHCC,"81010302","9.20329","28.58958","1"
Warrap,SS08,Twic,SS0806,Aweeng,SS080603,Maper Centre PHCC,PHCC,"81010303","9.10537","28.49793","1"
Warrap,SS08,Twic,SS0806,Aweeng,SS080603,Marial Maper PHCC,PHCC,"81010304","9.16903","28.51294","1"
Warrap,SS08,Twic,SS0806,Aweeng,SS080603,Pagai Anyuon PHCC,PHCC,"81010305","0","0","1"
Warrap,SS08,Twic,SS0806,Aweeng,SS080603,Bulyom PHCU,PHCU,"81010306","9.10915","28.60851","1"
Warrap,SS08,Twic,SS0806,Pannyok,SS080604,Akak Hospital,Hospital,"81010401","9.0687","28.11443","1"
Warrap,SS08,Twic,SS0806,Pannyok,SS080604,Mading Luit PHCU,PHCU,"81010402","0","0","1"
Warrap,SS08,Twic,SS0806,Pannyok,SS080604,Majak Pagai PHCC,PHCC,"81010403","9.17019","28.22664","1"
Warrap,SS08,Twic,SS0806,Pannyok,SS080604,Pan-Nyok PHCC,PHCC,"81010404","9.08483","28.20681","1"
Warrap,SS08,Twic,SS0806,Pannyok,SS080604,Tuele PHCU,PHCU,"81010405","8.997184","28.211872","1"
Warrap,SS08,Twic,SS0806,Pannyok,SS080604,Malek Aruet PHCU,PHCU,"81010406","0","0","1"
Warrap,SS08,Twic,SS0806,Turalei,SS080605,Anyiel Kuac PHCC,PHCC,"81010501","9.25994","28.5385","1"
Warrap,SS08,Twic,SS0806,Turalei,SS080605,Ayien Amuol PHCU,PHCU,"81010502","0","0","1"
Warrap,SS08,Twic,SS0806,Turalei,SS080605,Magak PHCC,PHCC,"81010503","8.89666","28.34731","1"
Warrap,SS08,Twic,SS0806,Turalei,SS080605,Mother Theresa General Hospital,Hospital,"81010504","9.09488","28.42433","1"
Warrap,SS08,Twic,SS0806,Turalei,SS080605,Pandit PHCU,PHCU,"81010505","9.00577","28.36794","1"
Warrap,SS08,Twic,SS0806,Turalei,SS080605,Turalei PHCC,PHCC,"81010506","9.09552","28.4302","1"
Warrap,SS08,Twic,SS0806,Wunrok,SS080606,Ajong PHCU,PHCU,"81010601","9.0791","28.34331","1"
Warrap,SS08,Twic,SS0806,Wunrok,SS080606,Gor Ayak PHCU,PHCU,"81010602","0","0","1"
Warrap,SS08,Twic,SS0806,Wunrok,SS080606,Malou-Hol PHCU,PHCU,"81010603","9.13445","28.26907","1"
Warrap,SS08,Twic,SS0806,Wunrok,SS080606,Twic County  Hospital,Hospital,"81010604","0","0","1"
Warrap,SS08,Twic,SS0806,Wunrok,SS080606,Titchok PHCU,PHCU,"81010605","8.94464","28.28687","1"
Warrap,SS08,Twic,SS0806,Wunrok,SS080606,Wunrok PHCC,PHCC,"81010606","8.9928","28.29156","1"
Warrap,SS08,Gogrial West,SS0802,Akon North,SS080202,Majakbol PHCU,PHCU,"81020101","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Akon North,SS080202,Mayen Pajok PHCU,PHCU,"81020102","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Akon PHCC,PHCC,"81020201","8.887348","27.95695","1"
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Ariang PHCU,PHCU,"81020202","0","0","1"
Warrap,SS08,Gogrial West,SS0802,Akon South,SS080201,Peeth PHCU,PHCU,"81020203","8.96718","28.01134","1"
